index, frame, sample, time, raw[0], cal[0]
334,177,0,1.675,1804,2.025
335,177,1,1.68,1803,2.03333
336,178,0,1.685,1803,2.03333
337,178,1,1.69,1803,2.03333
338,179,0,1.695,1803,2.03333
339,179,1,1.7,1802,2.04167
340,180,0,1.705,1802,2.04167
341,180,1,1.71,1801,2.05
342,181,0,1.715,1802,2.04167
343,181,1,1.72,1801,2.05
344,182,0,1.725,1801,2.05
345,182,1,1.73,1801,2.05
346,183,0,1.735,1801,2.05
347,183,1,1.74,1801,2.05
348,184,0,1.745,1801,2.05
349,184,1,1.75,1801,2.05
350,185,0,1.755,1801,2.05
351,185,1,1.76,1801,2.05
352,186,0,1.765,1801,2.05
353,186,1,1.77,1801,2.05
354,187,0,1.775,1801,2.05
355,187,1,1.78,1801,2.05
356,188,0,1.785,1802,2.04167
357,188,1,1.79,1802,2.04167
358,189,0,1.795,1802,2.04167
359,189,1,1.8,1802,2.04167
360,190,0,1.805,1802,2.04167
361,190,1,1.81,1803,2.03333
362,191,0,1.815,1804,2.025
363,191,1,1.82,1805,2.01667
364,192,0,1.825,1805,2.01667
365,192,1,1.83,1806,2.00833
366,193,0,1.835,1807,2
367,193,1,1.84,1807,2
368,194,0,1.845,1808,1.99167
369,194,1,1.85,1808,1.99167
370,195,0,1.855,1808,1.99167
371,195,1,1.86,1808,1.99167
372,196,0,1.865,1807,2
373,196,1,1.87,1808,1.99167
374,197,0,1.875,1808,1.99167
375,197,1,1.88,1808,1.99167
376,198,0,1.885,1807,2
377,198,1,1.89,1807,2
378,199,0,1.895,1807,2
379,199,1,1.9,1807,2
380,200,0,1.905,1806,2.00833
381,200,1,1.91,1807,2
382,201,0,1.915,1806,2.00833
383,201,1,1.92,1805,2.01667
384,202,0,1.925,1805,2.01667
385,202,1,1.93,1805,2.01667
386,203,0,1.935,1805,2.01667
387,203,1,1.94,1804,2.025
388,204,0,1.945,1804,2.025
389,204,1,1.95,1804,2.025
390,205,0,1.955,1803,2.03333
391,205,1,1.96,1803,2.03333
392,206,0,1.965,1803,2.03333
393,206,1,1.97,1803,2.03333
394,207,0,1.975,1803,2.03333
395,207,1,1.98,1803,2.03333
396,208,0,1.985,1803,2.03333
397,208,1,1.99,1803,2.03333
398,209,0,1.995,1803,2.03333
399,209,1,2,1803,2.03333
400,210,0,2.005,1804,2.025
401,210,1,2.01,1806,2.00833
