index, frame, sample, time, raw[0], cal[0]
267,143,1,1.34,1767,2.33333
268,144,0,1.345,1767,2.33333
269,144,1,1.35,1765,2.35
270,145,0,1.355,1766,2.34167
271,145,1,1.36,1767,2.33333
272,146,0,1.365,1768,2.325
273,146,1,1.37,1768,2.325
274,147,0,1.375,1769,2.31667
275,147,1,1.38,1769,2.31667
276,148,0,1.385,1770,2.30833
277,148,1,1.39,1770,2.30833
278,149,0,1.395,1770,2.30833
279,149,1,1.4,1770,2.30833
280,150,0,1.405,1770,2.30833
281,150,1,1.41,1770,2.30833
282,151,0,1.415,1772,2.29167
283,151,1,1.42,1773,2.28333
284,152,0,1.425,1773,2.28333
285,152,1,1.43,1774,2.275
286,153,0,1.435,1774,2.275
287,153,1,1.44,1773,2.28333
288,154,0,1.445,1773,2.28333
289,154,1,1.45,1773,2.28333
290,155,0,1.455,1772,2.29167
291,155,1,1.46,1772,2.29167
292,156,0,1.465,1772,2.29167
293,156,1,1.47,1772,2.29167
294,157,0,1.475,1772,2.29167
295,157,1,1.48,1771,2.3
296,158,0,1.485,1772,2.29167
297,158,1,1.49,1772,2.29167
298,159,0,1.495,1772,2.29167
299,159,1,1.5,1771,2.3
300,160,0,1.505,1771,2.3
301,160,1,1.51,1771,2.3
302,161,0,1.515,1770,2.30833
303,161,1,1.52,1769,2.31667
304,162,0,1.525,1768,2.325
305,162,1,1.53,1767,2.33333
306,163,0,1.535,1766,2.34167
307,163,1,1.54,1766,2.34167
308,164,0,1.545,1765,2.35
309,164,1,1.55,1765,2.35
310,165,0,1.555,1765,2.35
311,165,1,1.56,1765,2.35
312,166,0,1.565,1765,2.35
313,166,1,1.57,1765,2.35
314,167,0,1.575,1765,2.35
315,167,1,1.58,1766,2.34167
316,168,0,1.585,1766,2.34167
317,168,1,1.59,1766,2.34167
318,169,0,1.595,1766,2.34167
319,169,1,1.6,1766,2.34167
320,170,0,1.605,1766,2.34167
321,170,1,1.61,1766,2.34167
322,171,0,1.615,1766,2.34167
323,171,1,1.62,1766,2.34167
324,172,0,1.625,1767,2.33333
325,172,1,1.63,1766,2.34167
326,173,0,1.635,1766,2.34167
327,173,1,1.64,1766,2.34167
328,174,0,1.645,1767,2.33333
329,174,1,1.65,1767,2.33333
330,175,0,1.655,1767,2.33333
331,175,1,1.66,1768,2.325
332,176,0,1.665,1768,2.325
333,176,1,1.67,1767,2.33333
334,177,0,1.675,1767,2.33333
335,177,1,1.68,1767,2.33333
336,178,0,1.685,1768,2.325
337,178,1,1.69,1768,2.325
338,179,0,1.695,1768,2.325
339,179,1,1.7,1768,2.325
340,180,0,1.705,1769,2.31667
341,180,1,1.71,1769,2.31667
342,181,0,1.715,1769,2.31667
343,181,1,1.72,1769,2.31667
344,182,0,1.725,1769,2.31667
345,182,1,1.73,1769,2.31667
346,183,0,1.735,1769,2.31667
347,183,1,1.74,1770,2.30833
348,184,0,1.745,1770,2.30833
349,184,1,1.75,1770,2.30833
350,185,0,1.755,1771,2.3
351,185,1,1.76,1771,2.3
352,186,0,1.765,1771,2.3
353,186,1,1.77,1772,2.29167
354,187,0,1.775,1771,2.3
355,187,1,1.78,1772,2.29167
356,188,0,1.785,1772,2.29167
357,188,1,1.79,1772,2.29167
358,189,0,1.795,1773,2.28333
359,189,1,1.8,1773,2.28333
360,190,0,1.805,1774,2.275
361,190,1,1.81,1774,2.275
362,191,0,1.815,1773,2.28333
363,191,1,1.82,1774,2.275
364,192,0,1.825,1774,2.275
365,192,1,1.83,1774,2.275
366,193,0,1.835,1773,2.28333
367,193,1,1.84,1773,2.28333
368,194,0,1.845,1773,2.28333
369,194,1,1.85,1773,2.28333
370,195,0,1.855,1772,2.29167
371,195,1,1.86,1772,2.29167
372,196,0,1.865,1772,2.29167
373,196,1,1.87,1773,2.28333
374,197,0,1.875,1772,2.29167
375,197,1,1.88,1771,2.3
