index, frame, sample, time, raw[0], cal[0], raw[1], cal[1], raw[2], cal[2]
168,172,0,1.66568,-304,-0.3046,-13,-1.31898,-1,-2.2647
169,174,0,1.67554,-318,-0.3176,-14,-1.31898,-1,-1.9278
170,175,0,1.6854,-331,-0.331,-13,-1.35956,1,-1.60962
171,175,1,1.69525,-344,-0.3444,-13,-1.35956,0,-1.23529
172,176,0,1.70511,-358,-0.3578,-14,-1.35956,-1,-0.823528
173,177,0,1.71496,-371,-0.3714,-13,-1.37985,1,-0.524063
174,178,0,1.72482,-385,-0.385,-14,-1.37985,-1,-0.280748
175,179,0,1.73468,-399,-0.3986,-14,-1.37985,0,1.19209e-08
176,180,0,1.74453,-412,-0.4122,-13,-1.37985,1,8.9407e-09
177,181,0,1.75439,-426,-0.4258,-14,-1.37985,-1,0.112299
178,182,0,1.76424,-439,-0.4392,-13,-1.35956,1,0.224599
179,183,0,1.7741,-453,-0.4526,-14,-1.35956,-1,0.224599
180,184,0,1.78396,-466,-0.466,-13,-1.35956,1,0.299465
181,185,0,1.79381,-479,-0.4796,-13,-1.37985,0,0.430481
182,186,0,1.80367,-493,-0.493,-14,-1.35956,-1,0.59893
183,187,0,1.81353,-507,-0.5064,-14,-1.35956,0,0.786095
184,188,0,1.82338,-520,-0.5198,-13,-1.35956,1,1.08556
185,189,0,1.83324,-533,-0.533,-13,-1.33927,0,1.38502
186,190,0,1.84309,-546,-0.546,-13,-1.31898,0,1.57219
187,191,0,1.85295,-559,-0.5588,-13,-1.29869,0,1.62834
188,193,0,1.86281,-572,-0.5714,-13,-1.27839,0,1.74064
189,194,0,1.87266,-584,-0.5838,-12,-1.2581,1,1.70321
190,195,0,1.88252,-596,-0.596,-12,-1.23781,0,1.60962
191,195,1,1.89237,-608,-0.6082,-12,-1.23781,0,1.64706
192,196,0,1.90223,-620,-0.6202,-12,-1.21752,0,1.51604
193,197,0,1.91209,-633,-0.632,-13,-1.19723,-1,1.34759
194,198,0,1.92194,-644,-0.6438,-11,-1.19723,2,1.25401
195,199,0,1.9318,-655,-0.6554,-11,-1.17693,0,1.14171
196,200,0,1.94165,-667,-0.6666,-12,-1.13635,-1,1.02941
197,201,0,1.95151,-678,-0.678,-11,-1.15664,1,1.01069
198,202,0,1.96137,-689,-0.6894,-11,-1.15664,0,0.973261
199,203,0,1.97122,-701,-0.7006,-12,-1.13635,-1,0.935827
200,204,0,1.98108,-712,-0.7118,-11,-1.13635,1,0.898394
201,205,0,1.99094,-723,-0.723,-11,-1.13635,0,0.673796
202,206,0,2.00079,-734,-0.7338,-11,-1.09577,0,0.524063
203,207,0,2.01065,-745,-0.7446,-11,-1.09577,0,0.355614
204,208,0,2.0205,-755,-0.7554,-10,-1.09577,1,0.243315
205,209,0,2.03036,-766,-0.766,-11,-1.07547,-1,0.187165
206,210,0,2.04022,-777,-0.777,-11,-1.11606,0,0.467914
207,211,0,2.05007,-787,-0.7882,-10,-1.13635,1,0.823528
208,213,0,2.05993,-800,-0.7992,-13,-1.11606,-3,1.44117
209,214,0,2.06978,-811,-0.81,-11,-1.09577,2,2.00267
210,214,1,2.07964,-821,-0.8208,-10,-1.09577,1,2.67647
211,215,0,2.0895,-831,-0.8308,-10,-1.0146,0,3.33155
212,216,0,2.09935,-841,-0.8404,-10,-0.974015,0,3.63101
213,217,0,2.10921,-850,-0.8496,-9,-0.933431,1,3.72459
214,218,0,2.11906,-859,-0.8586,-9,-0.913139,0,3.78074
215,219,0,2.12892,-867,-0.867,-8,-0.852263,1,3.59358
216,220,0,2.13878,-876,-0.8752,-9,-0.831971,-1,3.25668
217,221,0,2.14863,-883,-0.8832,-7,-0.811679,2,3.2754
218,222,0,2.15849,-891,-0.8908,-8,-0.771095,-1,3.25668
219,223,0,2.16835,-899,-0.898,-8,-0.730511,0,3.21925
220,224,0,2.1782,-905,-0.9052,-6,-0.730511,2,3.1631
221,225,0,2.18806,-912,-0.912,-7,-0.689927,-1,3.20053
222,226,0,2.19791,-919,-0.9182,-7,-0.629051,0,3.14438
223,227,0,2.20777,-925,-0.9242,-6,-0.608759,1,2.90106
224,228,0,2.21763,-930,-0.93,-5,-0.588467,1,3.06951
225,229,0,2.22748,-935,-0.9354,-5,-0.547883,0,3.49999
226,230,0,2.23734,-941,-0.9406,-6,-0.527591,-1,4.02406
227,231,0,2.24719,-946,-0.9456,-5,-0.507299,1,4.67914
228,232,0,2.25705,-951,-0.9506,-5,-0.507299,0,5.63368
229,233,0,2.26691,-955,-0.9546,-4,-0.405839,1,6.25133
230,234,0,2.27676,-960,-0.9578,-5,-0.324672,-1,6.62566
231,235,0,2.28662,-961,-0.96,-1,-0.223212,4,6.75667
232,236,0,2.29647,-962,-0.9614,-1,-0.142044,0,6.55079
233,237,0,2.30633,-962,-0.9618,0,-0.0405839,1,6.00801
234,238,0,2.31619,-962,-0.962,0,-0.020292,0,5.10962
235,239,0,2.32604,-962,-0.9618,0,0.020292,0,4.19251
236,240,0,2.3359,-962,-0.9614,0,0.0405839,0,3.23796
237,241,0,2.34576,-961,-0.9608,1,0.0608759,1,2.43315
238,242,0,2.35561,-960,-0.96,1,0.0811679,0,1.66577
239,243,0,2.36547,-959,-0.9588,1,0.121752,0,1.14171
240,244,0,2.37532,-958,-0.9576,1,0.121752,0,0.524063
241,245,0,2.38518,-956,-0.9564,2,0.121752,1,-0.0374331
242,246,0,2.39504,-955,-0.9552,1,0.121752,-1,-0.59893
243,247,0,2.40489,-954,-0.9542,1,0.10146,0,-1.12299
244,248,0,2.41475,-953,-0.9534,1,0.0811679,0,-1.57219
245,249,0,2.4246,-953,-0.9528,0,0.0608759,-1,-1.70321
246,250,0,2.43446,-952,-0.9524,1,0.0405839,1,-1.79679
247,252,0,2.44432,-952,-0.9522,0,0.020292,-1,-1.83422
248,253,0,2.45417,-952,-0.9522,0,0,0,-1.60962
249,253,1,2.46403,-952,-0.9524,0,-0.020292,0,-1.34759
250,254,0,2.47388,-953,-0.9526,-1,-0.020292,-1,-1.16043
251,255,0,2.48374,-953,-0.953,0,-0.0405839,1,-0.954544
252,0,0,2.4936,-953,-0.9536,0,-0.0608759,0,-0.748662
253,1,0,2.50345,-954,-0.954,-1,-0.0405839,-1,-0.655079
254,3,0,2.51331,-955,-0.9544,-1,-0.0405839,0,-0.673796
255,4,0,2.52317,-955,-0.955,0,-0.0608759,1,-0.898394
256,5,0,2.53302,-955,-0.9556,0,-0.0608759,0,-1.10428
257,6,0,2.54288,-956,-0.9562,-1,-0.0608759,-1,-1.19786
258,7,0,2.55273,-957,-0.957,-1,-0.0811679,0,-1.21658
259,8,0,2.56259,-958,-0.958,-1,-0.10146,0,-0.973261
260,9,0,2.57245,-959,-0.9594,-1,-0.142044,0,-0.393048
261,10,0,2.5823,-960,-0.961,-1,-0.162336,0,0.262032
262,11,0,2.59216,-963,-0.9624,-3,-0.142044,-2,0.860961
263,12,0,2.60201,-965,-0.9636,-2,-0.121752,1,1.21658
264,15,0,2.61187,-965,-0.9646,0,-0.10146,2,1.44117
265,16,0,2.62173,-965,-0.965,0,-0.0405839,0,1.51604
266,17,0,2.63158,-965,-0.965,0,0,0,1.31016
267,17,1,2.64144,-965,-0.965,0,0,0,0.991977
268,18,0,2.65129,-965,-0.9654,0,-0.0405839,0,0.842245
269,19,0,2.66115,-965,-0.9658,0,-0.0405839,0,0.655079
270,20,0,2.67101,-967,-0.9662,-2,-0.0405839,-2,0.449197
271,21,0,2.68086,-967,-0.9666,0,-0.0405839,2,0.499108
272,22,0,2.69072,-967,-0.9668,0,-0.020292,0,0.683154
273,23,0,2.70058,-967,-0.9666,0,0.020292,0,0.975934
274,24,0,2.71043,-966,-0.9664,1,0.020292,1,0.882352
275,25,0,2.72029,-966,-0.9662,0,0.020292,-1,0.711229
276,26,0,2.73014,-966,-0.966,0,0.025365,0,0.686273
277,27,0,2.74,-966,-0.966,0,0,0,0.514705
