index, frame, sample, time, raw[0], cal[0], raw[1], cal[1], raw[2], cal[2]
78,89,0,0.798495,-85,-0.0856,-6,-0.633191,0,-2.66955
79,90,0,0.808602,-92,-0.0924,-7,-0.672766,-1,-2.61616
80,91,0,0.81871,-99,-0.0994,-7,-0.692553,0,-2.70515
81,92,0,0.828817,-107,-0.1068,-8,-0.732128,-1,-2.72295
82,93,0,0.838925,-114,-0.1144,-7,-0.751915,1,-2.75854
83,94,0,0.849032,-122,-0.1224,-8,-0.791489,-1,-2.72295
84,95,0,0.85914,-130,-0.1304,-8,-0.791489,0,-2.70515
85,96,0,0.869247,-139,-0.1388,-9,-0.831064,-1,-2.79413
86,97,0,0.879355,-147,-0.1476,-8,-0.870638,1,-2.70515
87,98,0,0.889462,-156,-0.1566,-9,-0.890426,-1,-2.74074
88,99,0,0.89957,-166,-0.1658,-10,-0.910213,-1,-2.70515
89,100,0,0.909677,-175,-0.1754,-9,-0.949787,1,-2.70515
90,101,0,0.919785,-185,-0.1854,-10,-0.989362,-1,-2.54498
91,102,0,0.929892,-195,-0.1954,-10,-0.989362,0,-2.50938
92,103,0,0.94,-206,-0.2058,-11,-1.02894,-1,-2.59837
93,104,0,0.950108,-216,-0.2164,-10,-1.04872,1,-2.61616
94,105,0,0.960215,-227,-0.2272,-11,-1.06851,-1,-2.65176
95,106,0,0.970323,-238,-0.2382,-11,-1.0883,0,-2.70515
96,107,0,0.98043,-249,-0.2496,-11,-1.12787,0,-2.79413
97,108,0,0.990538,-261,-0.2614,-12,-1.16745,-1,-2.72295
98,109,0,1.00065,-273,-0.2734,-12,-1.18723,0,-2.77634
99,110,0,1.01075,-286,-0.2858,-13,-1.22681,-1,-2.75854
100,111,0,1.02086,-298,-0.2984,-12,-1.2466,1,-2.13564
101,112,0,1.03097,-311,-0.3112,-13,-1.26638,-1,-0.83646
102,113,0,1.04108,-324,-0.3242,-13,-1.28617,0,0.800866
103,114,0,1.05118,-337,-0.3376,-13,-1.32574,0,2.72295
104,115,0,1.06129,-351,-0.3512,-14,-1.34553,-1,4.87639
105,116,0,1.0714,-365,-0.3638,-14,-1.2466,0,6.47812
106,117,0,1.08151,-379,-0.375,-14,-1.10809,0,7.58153
107,118,0,1.09161,-387,-0.385,-8,-0.989362,6,8.68495
108,119,0,1.10172,-393,-0.3936,-6,-0.850851,2,9.64599
109,120,0,1.11183,-401,-0.4008,-8,-0.71234,-2,10.2155
110,121,0,1.12194,-408,-0.4078,-7,-0.692553,1,10.4291
111,122,0,1.13204,-415,-0.4146,-7,-0.672766,0,10.5002
112,123,0,1.14215,-422,-0.42,-7,-0.534255,0,10.2867
113,124,0,1.15226,-427,-0.424,-5,-0.395745,2,9.69938
114,125,0,1.16237,-428,-0.4266,-1,-0.257234,4,8.95191
115,126,0,1.17247,-428,-0.4276,0,-0.0989362,1,8.07985
116,127,0,1.18258,-428,-0.4276,0,0,0,6.5849
117,128,0,1.19269,-427,-0.4274,1,0.0197872,1,4.59163
118,129,0,1.2028,-427,-0.4272,0,0.0197872,-1,2.75854
119,131,0,1.2129,-427,-0.427,0,0.0197872,0,1.2102
120,132,0,1.22301,-427,-0.427,0,0,0,0.0711881
121,133,0,1.23312,-427,-0.4272,0,-0.0197872,0,-0.338144
122,134,0,1.24323,-427,-0.4274,0,-0.0197872,0,-0.30255
123,135,0,1.25333,-428,-0.4276,-1,-0.0197872,-1,-0.160173
124,136,0,1.26344,-428,-0.4278,0,-0.0197872,1,0
125,137,0,1.27355,-428,-0.428,0,-0.0197872,0,0.17797
126,138,0,1.28366,-428,-0.428,0,0,0,0.266955
127,139,0,1.29376,-428,-0.428,0,0,0,0.249158
128,140,0,1.30387,-428,-0.428,0,0,0,0.213564
129,141,0,1.31398,-428,-0.428,0,0,0,0.160173
130,142,0,1.32409,-428,-0.428,0,0,0,0.0889851
131,143,0,1.33419,-428,-0.428,0,0,0,0
132,144,0,1.3443,-428,-0.428,0,0,0,0
133,145,0,1.35441,-428,-0.428,0,0,0,0
134,146,0,1.36452,-428,-0.428,0,0,0,0
135,147,0,1.37462,-428,-0.428,0,0,0,0
136,148,0,1.38473,-428,-0.428,0,0,0,0
137,149,0,1.39484,-428,-0.428,0,0,0,0
138,150,0,1.40495,-428,-0.428,0,0,0,0
139,151,0,1.41505,-428,-0.428,0,0,0,0
140,152,0,1.42516,-428,-0.428,0,0,0,0
141,153,0,1.43527,-428,-0.428,0,0,0,0
142,154,0,1.44538,-428,-0.428,0,0,0,0
143,155,0,1.45548,-428,-0.428,0,0,0,0
144,156,0,1.46559,-428,-0.428,0,0,0,0
145,157,0,1.4757,-428,-0.428,0,0,0,0
146,158,0,1.48581,-428,-0.428,0,0,0,0
147,159,0,1.49591,-428,-0.428,0,0,0,0
148,160,0,1.50602,-428,-0.428,0,0,0,0
149,161,0,1.51613,-428,-0.428,0,0,0,0
150,162,0,1.52624,-428,-0.428,0,0,0,0
151,163,0,1.53634,-428,-0.428,0,0,0,0
152,164,0,1.54645,-428,-0.428,0,0,0,0
153,165,0,1.55656,-428,-0.428,0,0,0,0
154,166,0,1.56667,-428,-0.428,0,0,0,0
155,167,0,1.57677,-428,-0.428,0,0,0,0
156,168,0,1.58688,-428,-0.428,0,0,0,0
157,169,0,1.59699,-428,-0.428,0,0,0,0
158,170,0,1.6071,-428,-0.428,0,0,0,0
159,171,0,1.6172,-428,-0.428,0,0,0,0
160,172,0,1.62731,-428,-0.428,0,0,0,0
161,173,0,1.63742,-428,-0.428,0,0,0,0
162,174,0,1.64753,-428,-0.428,0,0,0,0
163,175,0,1.65763,-428,-0.428,0,0,0,0
164,176,0,1.66774,-428,-0.428,0,0,0,0
165,177,0,1.67785,-428,-0.428,0,0,0,0
166,178,0,1.68796,-428,-0.428,0,0,0,0
167,179,0,1.69806,-428,-0.428,0,0,0,0
168,180,0,1.70817,-428,-0.428,0,0,0,0
169,181,0,1.71828,-428,-0.428,0,0,0,0
170,182,0,1.72839,-428,-0.428,0,0,0,0
171,183,0,1.73849,-428,-0.428,0,0,0,0
172,184,0,1.7486,-428,-0.428,0,0,0,0
173,185,0,1.75871,-428,-0.428,0,0,0,0
174,186,0,1.76882,-428,-0.428,0,0,0,0
175,187,0,1.77892,-428,-0.428,0,0,0,0
176,188,0,1.78903,-428,-0.428,0,0,0,0
177,189,0,1.79914,-428,-0.428,0,0,0,0
178,190,0,1.80925,-428,-0.428,0,0,0,0
179,191,0,1.81935,-428,-0.428,0,0,0,0
180,192,0,1.82946,-428,-0.428,0,0,0,0
181,193,0,1.83957,-428,-0.428,0,0,0,0
182,194,0,1.84968,-428,-0.428,0,0,0,0
183,195,0,1.85978,-428,-0.428,0,0,0,0
184,196,0,1.86989,-428,-0.428,0,0,0,0
185,197,0,1.88,-428,-0.428,0,0,0,0
